"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-03-31,"Moreland","GA","Atlanta","Coweta",7150,138400,0.00144717800289436,0.0131771595900439,0.0871956009426551,0.00693384033869227,0.00855376263840246,1338,"2006-01","2006-Q1",144800,-0.0441988950276243,"2005-05"
2014-03-31,"Lawrence Park","PA","Erie","Erie",7151,91700,0.00548245614035088,0.0303370786516854,0.0687645687645688,0.0179383467270853,0.0200351778917682,1411,"2014-03","2014-Q1",91700,0,"2014-03"
2014-03-31,"Hornellsville","NY","Corning","Steuben",7152,98800,0.00610997963340122,0.0238341968911917,0.0313152400835073,0.0295793294349425,0.0263138680099986,414,"2014-03","2014-Q1",98800,0,"2014-03"
2014-03-31,"Menallen Township","PA","Gettysburg","Adams",7153,166700,0.0012012012012012,0.00361228175797712,0.0888308295231875,-0.0283698711302681,0.0188525622518225,1013,"2006-07","2006-Q3",201700,-0.173525037183937,"2005-03"
2014-03-31,"Keedysville","MD","Hagerstown","Washington",7154,231300,-0.0132252559726962,-0.0366513952519783,-0.0318124738384261,-0.0251380672922634,-0.00175551982815081,1335,"2006-04","2006-Q2",347200,-0.3338133640553,"2004-02"
2014-03-31,"Plain Dealing","LA","Shreveport","Bossier",7155,111000,-0.00804289544235925,-0.00892857142857143,0.111111111111111,0.0333665876955247,0.0499143229463965,626,"2014-01","2014-Q1",112500,-0.0133333333333333,"2013-12"
2014-03-31,"Dacono","CO","Greeley","Weld",7156,127600,0.002356637863315,0.00314465408805032,0.1,0.0226169948786616,-0.00708285301419687,1336,"2005-10","2005-Q4",147200,-0.133152173913043,"2002-04"
2014-03-31,"Florence","TX","Austin","Williamson",7157,222700,0.0127330604820373,0.0426029962546816,0.164140094093048,,,811,"2014-03","2014-Q1",222700,0,"2014-03"
2014-03-31,"Crown City","OH","Huntington","Lawrence",7158,89700,-0.00554323725055432,-0.019672131147541,-0.185286103542234,-0.00331133101361014,0.0076718859815057,538,"2013-01","2013-Q1",112400,-0.201957295373665,"2011-11"
2014-03-31,"Town of Woodstock","NY","Kingston","Ulster",7159,259000,-0.00384615384615385,-0.0099388379204893,0.0121141070730754,-0.0254291789829733,-0.00990198315047686,2217,"2006-09","2006-Q3",332200,-0.220349187236604,"2003-06"
2014-03-31,"Town of Brandon","VT","Rutland","Rutland",7160,151400,-0.0156046814044213,-0.0411652944901837,-0.033205619412516,-0.0351906913408486,-0.0143816450881409,1170,"2005-06","2005-Q2",255100,-0.406507252058016,"2003-08"
2014-03-31,"Hampshire","IL","Chicago","Kane",7161,182600,-0.000547345374931582,-0.00706905927134312,0.0524495677233429,-0.0531218280131982,-0.0183711619307907,1866,"2007-04","2007-Q2",256300,-0.28755364806867,"2000-05"
2014-03-31,"Olive","NY","Kingston","Ulster",7162,222600,0.00315457413249211,0.022508038585209,0.0367955286446204,-0.0250463183478602,-0.00395568626528042,1212,"2005-11","2005-Q4",264200,-0.157456472369417,"2003-12"
2014-03-31,"Thiells","NY","New York","Rockland",7163,331100,-0.00180886343081097,-0.00957224050254263,-0.0186721991701245,-0.03290826462966,-0.0164912176895438,1362,"2006-03","2006-Q1",474700,-0.302506846429324,"2002-10"
2014-03-31,"Broadmoor Village","CA","San Francisco","San Mateo",7164,614000,0.00408830744071954,0.0240160106737825,0.168855891871312,0.0433975765250005,0.0142098475296828,1315,"2006-02","2006-Q1",712900,-0.138729134520971,"2005-02"
2014-03-31,"Chester","CT","Hartford","Middlesex",7165,289200,-0.00241462573301138,-0.0159918339571283,0.00696378830083566,-0.0185604414137526,-0.00585793309199822,1359,"2007-10","2007-Q4",345800,-0.163678426836322,"2003-07"
2014-03-31,"Forty Fort","PA","Scranton","Luzerne",7166,99700,0.00100401606425703,0.00301810865191147,0.0932017543859649,-0.0106820618638247,0.0352627888032264,1354,"2010-11","2010-Q4",113600,-0.122359154929577,"2008-12"
2014-03-31,"Rutherford","PA","Harrisburg","Dauphin",7167,130700,0.000765696784073507,0.00306983883346124,-0.0361356932153392,-0.0183757305446566,0.0121775554742996,1634,"2008-06","2008-Q2",148000,-0.116891891891892,"2005-07"
2014-03-31,"Montague","NJ","New York","Sussex",7168,179500,-0.00166852057842047,0.00842696629213483,0.123982467125861,-0.0374109292147643,-0.00231020578685637,1347,"2007-06","2007-Q2",258400,-0.305340557275542,"2003-11"
2014-03-31,"Pittsville","WI","Marshfield","Wood",7169,105400,0.0163934426229508,0.0323212536728697,-0.00189393939393939,,,737,"2009-12","2009-Q4",112000,-0.0589285714285714,"2009-06"
2014-03-31,"Pemberville","OH","Toledo","Wood",7170,118100,0.000847457627118644,0.0094017094017094,-0.0279835390946502,-0.00351885405033037,-0.00669034989908501,1436,"2006-05","2006-Q2",145500,-0.188316151202749,"2001-10"
2014-03-31,"Rutland","WI","Madison","Dane",7171,247800,0,-0.00361881785283474,0.011015911872705,-0.0129591540075092,0.0116949435439844,763,"2006-03","2006-Q1",271100,-0.0859461453338252,"2005-04"
2014-03-31,"Carroll Township","PA","Pittsburgh","Washington",7172,110600,-0.00539568345323741,-0.00628930817610063,0.0433962264150943,0.0257445874882762,0.0211658165323789,942,"2014-01","2014-Q1",111700,-0.00984780662488809,"2013-11"
2014-03-31,"Highland Heights","KY","Cincinnati","Campbell",7173,97700,-0.00711382113821138,-0.0131313131313131,-0.00812182741116751,-0.00662177037041767,0.00344195857174023,2106,"2009-09","2009-Q3",104600,-0.0659655831739962,"2005-04"
2014-03-31,"Bradford","AR","Searcy","White",7174,66600,0.00604229607250755,0.0309597523219814,0.142367066895369,,,989,"2009-05","2009-Q2",73000,-0.0876712328767123,"2009-04"
2014-03-31,"Parsonsburg","MD","Salisbury","Wicomico",7175,121200,0.00165289256198347,0.01,0.0150753768844221,-0.0361518600115039,0.00792556253812915,1506,"2007-05","2007-Q2",170500,-0.289149560117302,"2004-09"
2014-03-31,"Mystic","CT","New London","New London",7176,329100,-0.000910746812386157,-0.00723981900452489,-0.0334801762114537,-0.00967905096905985,0.000946875462048746,840,"2006-02","2006-Q1",402400,-0.182157057654076,"2004-04"
2014-03-31,"Port Royal","SC","Hilton Head Island","Beaufort",7177,134400,0.00749625187406297,0.0491803278688525,0.0786516853932584,-0.0496796372158652,0.00873910263040134,996,"2006-10","2006-Q4",185000,-0.273513513513513,"2004-10"
2014-03-31,"Wadsworth","IL","Chicago","Lake",7178,264700,-0.00301318267419962,0.0064638783269962,0.0997091815538014,-0.032841975768422,-0.0198300302060516,1278,"2006-07","2006-Q3",356200,-0.256878158338012,"2001-10"
2014-03-31,"Boscawen","NH","Concord","Merrimack",7179,174400,0.00402993667242372,0.00402993667242372,0.00576701268742791,-0.032380361560404,-0.00925827257222145,833,"2006-04","2006-Q2",230600,-0.243712055507372,"2003-04"
2014-03-31,"Queenstown","MD","Baltimore","Queen Annes",7180,390400,0.00359897172236504,0.00385703265620982,0.0153446033810143,-0.0286188963617174,0.00413985206352496,1615,"2006-10","2006-Q4",524500,-0.255672068636797,"2004-06"
2014-03-31,"Hartland","NY","Buffalo","Niagara",7181,94100,0.0140086206896552,0.0420819490586932,0.0513966480446927,0.00738729028318974,0.0119017211386225,987,"2011-05","2011-Q2",94700,-0.00633579725448786,"2011-03"
2014-03-31,"Cool","CA","Sacramento","El Dorado",7182,267400,0.00187336080929187,0.012112036336109,0.228860294117647,-0.030069378929137,-0.0212885073608083,936,"2005-10","2005-Q4",430700,-0.379150220571163,"2003-01"
2014-03-31,"Society Hill","NJ","New York","Middlesex",7183,303600,0.00863787375415282,0.0358239508700102,0.117820324005891,-0.0134697395473435,0.00480161411263125,1220,"2006-05","2006-Q2",374400,-0.189102564102564,"2004-06"
2014-03-31,"Cold Spring Harbor","NY","New York","Suffolk",7184,1064700,0.00738007380073801,0.010439404004935,0.0974025974025974,-0.0162518148240445,0.00434749890263419,928,"2006-09","2006-Q3",1305600,-0.184512867647059,"2004-08"
2014-03-31,"Cecilia","KY","Elizabethtown","Hardin",7185,116500,-0.0143824027072758,-0.0339966832504146,-0.0458640458640459,,,1048,"2013-01","2013-Q1",123500,-0.0566801619433198,"2012-07"
2014-03-31,"Eastsound","WA",,"San Juan",7186,399400,0.0037697914048756,-0.0118753092528451,-0.0352657004830918,-0.0385678931818882,0.0138422921171661,1722,"2008-01","2008-Q1",503300,-0.206437512418041,"2005-03"
2014-03-31,"Bosque Farms","NM","Albuquerque","Valencia",7187,188100,-0.00476190476190476,-0.0162133891213389,-0.0319094184251158,,,1372,"2012-06","2012-Q2",210100,-0.104712041884817,"2011-08"
2014-03-31,"Dayton","MN","Minneapolis-St Paul","Hennepin",7188,226300,-0.0039612676056338,-0.0199220441749675,0.0184518451845185,-0.0243615271653187,-0.0103844931350699,1271,"2007-03","2007-Q1",287100,-0.211772901428074,"2003-01"
2014-03-31,"Tinicum Township","PA","Philadelphia","Delaware",7189,118700,-0.00335852225020991,-0.0100083402835696,-0.0805577072037181,-0.0456013480891961,0.00448969508480723,1546,"2007-12","2007-Q4",156600,-0.242017879948914,"2004-06"
2014-03-31,"East Sandwich","MA","Cape Cod","Barnstable",7190,412100,0.000971581248481904,0.00121477162293489,0.0292207792207792,0.0083079465491005,-0.00454343376574062,2091,"2005-03","2005-Q1",471900,-0.126721763085399,"2003-11"
2014-03-31,"Dupo","IL","St. Louis","Saint Clair",7191,71500,0.00421348314606742,-0.0110650069156293,-0.0821566110397946,-0.0501984766112985,-0.0169151147518994,1374,"2007-12","2007-Q4",97300,-0.265159301130524,"2001-11"
2014-03-31,"Otis Orchards-East Farms","WA","Spokane","Spokane",7192,177100,0.00739476678043231,0.0195739781232009,0.0573134328358209,-0.0247089524312413,0.023932054613037,1130,"2006-09","2006-Q3",208100,-0.148966842864008,"2005-11"
2014-03-31,"Bloomfield Hills","MI","Detroit","Oakland",7193,385200,0.00626959247648903,0.0266524520255864,0.18232044198895,0.0585651192449503,-0.00903578848624254,18069,"2005-09","2005-Q3",429600,-0.103351955307263,"2000-11"
2014-03-31,"Columbus","MN","Minneapolis-St Paul","Anoka",7194,213500,0.00281822451855331,0.0137701804368471,0.00993377483443709,-0.00625106451866853,-0.0156978839245034,1584,"2005-12","2005-Q4",299800,-0.287858572381588,"2002-05"
2014-03-31,"North Muskegon","MI","Muskegon","Muskegon",7195,109300,-0.000914076782449726,-0.00455373406193078,0.0224508886810103,-0.00127597936716461,-0.0180220249632871,1359,"2005-11","2005-Q4",134800,-0.189169139465875,"1999-12"
2014-03-31,"Pinon Hills","CA","Riverside","San Bernardino",7196,194600,0.0114345114345114,0.0439914163090129,0.27774130006566,-0.0310983351461951,-0.00509574475835384,1162,"2006-10","2006-Q4",372100,-0.477022305831766,"2004-01"
2014-03-31,"Earleville","MD","Philadelphia","Cecil",7197,142500,-0.00972897845726199,-0.0172413793103448,-0.0698433420365535,-0.0609969342352873,0.000210770442925723,2957,"2007-12","2007-Q4",212100,-0.328147100424328,"2004-04"
2014-03-31,"Town of Newark Valley","NY","Binghamton","Tioga",7198,93800,-0.00740740740740741,-0.0339855818743563,-0.0758620689655172,-0.0107329848603902,0.0288209842876066,874,"2010-01","2010-Q1",111200,-0.156474820143885,"2006-11"
2014-03-31,"Monmouth Junction","NJ","New York","Middlesex",7199,356300,-0.00696767001114827,-0.0233004385964912,-0.00669082798996376,-0.00600859299479506,0.00259055869589919,925,"2006-05","2006-Q2",434500,-0.179976985040276,"2004-05"
2014-03-31,"Chapmansboro","TN","Nashville","Cheatham",7200,138300,0.00508720930232558,0.0199115044247788,0.10199203187251,-0.00707785241362657,0.0150584288749291,1215,"2009-05","2009-Q2",145100,-0.0468642315644383,"2008-11"
2014-03-31,"Canaan","NH","Lebanon","Grafton",7201,163100,-0.0145015105740181,-0.0422783323546682,-0.0862745098039216,-0.0317971211579565,-0.00212096956915075,1092,"2005-12","2005-Q4",199900,-0.184092046023012,"2004-02"
2014-03-31,"Conklin","NY","Binghamton","Broome",7202,114100,-0.0206008583690987,-0.0609053497942387,-0.136260408781226,0.0183183858925022,0.0424351976239623,1153,"2013-05","2013-Q2",135200,-0.156065088757396,"2012-07"
2014-03-31,"Candia","NH","Boston","Rockingham",7203,230800,0.00304215558452847,0.0127248793330408,0.0548446069469835,-0.00537161270236064,-0.00595287857704174,1205,"2006-03","2006-Q1",286300,-0.193852602165561,"2003-03"
2014-03-31,"Erwin","NY","Corning","Steuben",7204,123100,0,0.0016273393002441,-0.0486862442040185,0.0240651294790168,0.0258195411638249,726,"2013-01","2013-Q1",129600,-0.0501543209876543,"2012-07"
2014-03-31,"Vineyards","FL","Naples","Collier",7205,360900,0.00922818791946309,0.027034718269778,0.0642878207018579,0.0125988661924015,0.00454493620536089,2652,"2006-05","2006-Q2",610800,-0.409135559921415,"2004-06"
2014-03-31,"Oracle","AZ","Phoenix","Pinal",7206,158000,0.00636942675159236,0.0226537216828479,-0.0168014934660859,-0.00803068777784333,0.0277210736605475,1091,"2006-07","2006-Q3",197400,-0.199594731509625,"2005-01"
2014-03-31,"Lansford","PA","Allentown","Carbon",7207,46300,-0.0169851380042463,-0.041407867494824,-0.0273109243697479,-0.0263002381251086,0.0199520130260429,427,"2006-04","2006-Q2",55700,-0.168761220825853,"2005-05"
2014-03-31,"Town of Bristol","VT",,"Addison",7208,207000,-0.00624099855976956,-0.0222012281530468,-0.0194220748460445,-0.000482392892193984,0.0115733924018466,1275,"2005-03","2005-Q1",260900,-0.206592564200843,"2004-09"
2014-03-31,"Sugar Creek","MO","Kansas City","Jackson",7209,66400,-0.00598802395209581,-0.0514285714285714,-0.0700280112044818,-0.0417931915650831,,1265,"2010-03","2010-Q1",86800,-0.235023041474654,
2014-03-31,"West Bountiful","UT","Ogden","Davis",7210,242600,0.0142140468227425,0.0284018651971174,0.0739265161575919,0.00299456369042961,0.0379858535547541,1512,"2008-04","2008-Q2",248500,-0.0237424547283702,"2007-07"
2014-03-31,"Cranbury Township","NJ","New York","Middlesex",7211,634100,0.00842875318066158,0.0230719586963537,0.0584209647805041,0.000948918361572737,0.0138522919010839,1101,"2007-02","2007-Q1",746300,-0.150341685649203,"2004-11"
2014-03-31,"Wanamassa","NJ","New York","Monmouth",7212,291600,0.00655850880220918,0.0086475268073331,0.0546112115732369,-0.0207307103335732,0,1602,"2006-02","2006-Q1",388000,-0.248453608247423,"2004-03"
2014-03-31,"Darlington","MD","Baltimore","Harford",7213,237400,0.00126528890763391,0.000843170320404722,-0.0141196013289037,-0.0168856542497606,0.0120986869960267,1035,"2005-11","2005-Q4",293900,-0.192242259271861,"2004-12"
2014-03-31,"Saratoga","NY","Albany","Saratoga",7214,245300,-0.00406008932196508,-0.00607779578606159,0.0233625365039633,-0.00202594857627092,,1047,"2008-01","2008-Q1",251100,-0.0230983671843887,"2007-06"
2014-03-31,"Mack North","OH","Cincinnati","Hamilton",7215,179100,0,-0.000558035714285714,-0.00775623268698061,-0.00944179522025956,-0.0114697746951169,1291,"2006-11","2006-Q4",212500,-0.157176470588235,"2002-01"
2014-03-31,"Mart","TX","Waco","McLennan",7216,75700,0.0106809078771696,-0.00916230366492147,-0.00525624178712221,,,959,"2010-03","2010-Q1",87500,-0.134857142857143,"2009-03"
2014-03-31,"Saint Michaels","MD","Easton","Talbot",7217,376300,0.00106411279595637,0.00911772593188522,-0.0776960784313726,-0.0287541889338749,-0.000291850936733007,1952,"2007-06","2007-Q2",510100,-0.26230150950794,"2004-02"
2014-03-31,"Centerville","GA","Warner Robins","Houston",7218,106900,0.00187441424554827,-0.00279850746268657,-0.0174632352941176,-0.0180617853851146,0.00391850384014258,1859,"2008-05","2008-Q2",123500,-0.134412955465587,"2005-04"
2014-03-31,"Hamilton","VA","Washington","Loudoun",7219,431000,0.00162677201952126,0.0119746419347265,0.090587044534413,0.0294934207315443,0.0100721656219691,1526,"2005-10","2005-Q4",543100,-0.206407659731173,"2004-09"
2014-03-31,"Anthony","FL","Ocala","Marion",7220,130300,0.0219607843137255,0.059349593495935,0.245697896749522,-0.0410726449736627,0.0069341823385316,779,"2007-01","2007-Q1",199000,-0.345226130653266,"2004-09"
2014-03-31,"Lawrenceville","NJ","Trenton","Mercer",7221,223300,-0.00267976775346137,-0.0223292469352014,-0.0761274306992139,-0.0426680161335009,-0.0126435959213638,1554,"2006-05","2006-Q2",321400,-0.30522713130056,"2003-10"
2014-03-31,"Buzzards Bay","MA","Cape Cod","Barnstable",7222,239000,0.000418585182084554,0.00420168067226891,0.047786058746164,-0.0106941805907499,-0.0120119414759363,1369,"2005-04","2005-Q2",327300,-0.269783073632753,"2003-07"
2014-03-31,"Tuolumne","CA","Phoenix Lake","Tuolumne",7223,156100,-0.00255591054313099,-0.00191815856777494,0.141081871345029,-0.0628048074969416,-0.0230515956922731,1006,"2006-05","2006-Q2",279800,-0.442101501072194,"2003-03"
2014-03-31,"Wayne Township","PA","Pottsville","Schuylkill",7224,165700,-0.00120554550934298,-0.00897129186602871,-0.0321261682242991,0.0112317629012568,0.00761153192262154,633,"2011-07","2011-Q3",178800,-0.0732662192393736,"2010-10"
2014-03-31,"Palo Cedro","CA","Redding","Shasta",7225,277500,0.00289121792555114,0,0.0491493383742911,-0.0262650797077635,-0.0189764172002117,857,"2006-03","2006-Q1",417400,-0.335170100622904,"2003-03"
2014-03-31,"Raymond","WI","Racine","Racine",7226,227700,-0.00524246395806029,-0.0159896283491789,0.022911051212938,-0.0204641628986322,0.00716985101886913,1105,"2006-04","2006-Q2",278600,-0.182699210337401,"2004-08"
2014-03-31,"Hotchkiss","CO",,"Delta",7227,159700,-0.00560398505603985,-0.00991940483570986,-0.0291793313069909,-0.0324110072022689,0.0138333380188163,848,"2009-12","2009-Q4",194800,-0.180184804928131,"2006-02"
2014-03-31,"Shenango Township","PA","Youngstown","Mercer",7228,129200,0.000774593338497289,0.0157232704402516,0.189686924493554,0.0433481363609951,,1463,"2014-03","2014-Q1",129200,0,"2014-03"
2014-03-31,"Greenwich Township","PA","Reading","Berks",7229,200800,0.00049825610363727,0.0198070086338243,0.0663834306956984,-0.0153978156492245,0.017752463161514,777,"2007-07","2007-Q3",237000,-0.152742616033755,"2005-10"
2014-03-31,"Wakarusa","IN","Elkhart","Elkhart",7230,129900,-0.00612088752869166,0.0015420200462606,0.01484375,0.0139611288920962,0.00779098314608828,913,"2007-06","2007-Q2",135400,-0.0406203840472674,"2005-10"
2014-03-31,"Leonardo","NJ","New York","Monmouth",7231,298100,0.00201680672268908,0,0.0500176118351532,-0.0174933105770009,0.00397693354909401,1446,"2006-06","2006-Q2",359400,-0.17056204785754,"2004-06"
2014-03-31,"Rock Island","TN","McMinnville","Warren",7232,86300,-0.00576036866359447,-0.0325112107623318,0.017688679245283,0.00327645684343536,0.0235179638383556,1490,"2013-10","2013-Q4",90600,-0.0474613686534216,"2013-05"
2014-03-31,"Fulton","MD","Baltimore","Howard",7233,576400,-0.00380228136882129,-0.00363007778738116,0.0140745953553835,-0.00629837357895424,0.0147479545814995,1445,"2006-10","2006-Q4",713900,-0.192604006163328,"2004-10"
2014-03-31,"Irwin","PA","Pittsburgh","Westmoreland",7234,107000,-0.00649953574744661,-0.0037243947858473,0.00469483568075117,0.0212956876001351,0.0130376639921967,1155,"2011-11","2011-Q4",109600,-0.0237226277372263,"2011-06"
2014-03-31,"Roberts","WI","Minneapolis-St Paul","Saint Croix",7235,195800,-0.00203873598369011,0.00153452685421995,0.0623982637004883,-0.0178945902426343,0.011815648069917,1181,"2007-05","2007-Q2",220700,-0.112822836429542,"2006-09"
